           4          25           5           2           4           4
           4          26           1           3           3           1
           4          27           5           2           5           2
           4          28           3           6           2           6
           4          29           2           3           5           6
           4          30           5           2           1           3
           4          31           1           2           1           6
           4          32           4           3           3           1
           4          33           3           3           4           2
           4          34           4           1           3           6
           4          35           4           3           5           1
           4          36           5           5           5           1
           4          37           5           5           4           4
           4          38           4           4           4           6
           4          39           3           1           4           4
           4          40           1           6           2           6
           4          41           5           2           3           4
           4          42           3           6           6           1
           4          43           4           5           5           2
           4          44           2           2           2           4
           4          45           2           4           3           6
           4          46           3           4           2           4
           4          47           5           6           5           6
           4          48           6           3           3           5
           4          49           2           1           3           2
           4          50           3           6           6           5
           5           1           6           1           5           6
           5           2           5           2           3           5
           5           3           3           3           5           2
           5           4           4           2           2           6
           5           5           2           1           6           4
           5           6           6           4           1           6
           5           7           6           5           3           6
           5           8           6           3           5           1
           5           9           3           5           1           4
           5          10           2           4           1           1
           5          11           1           3           3           3
           5          12           3           6           4           2
           5          13           4           6           1           4
           5          14           1           3           6           2
           5          15           3           6           4           2
           5          16           2           6           2           6
           5          17           2           4           6           1
           5          18           1           3           1           3
           5          19           1           6           1           2
           5          20           4           3           1           5
           5          21           1           1           3           1
           5          22           2           4           4           4
           5          23           5           6           2           5
           5          24           5           1           3           2
           5          25           3           6           5           3
           5          26           5           4           6           4
           5          27           5           6           1           4
           5          28           5           1           6           5
           5          29           6           4           5           3
           5          30           3           3           3           3
           5          31           3           6           1           6
           5          32           1           2           1           4
           5          33           1           5           3           3
           5          34           3           1           1           1
           5          35           1           5           5           3
           5          36           3           5           3           1
           5          37           5           2           5           1
           5          38           4           4           4           4
           5          39           4           1           5           4
           5          40           4           1           3           6
           5          41           3           2           2           2
           5          42           3           6           4           6
           5          43           4           5           4           4
           5          44           3           4           5           1
           5          45           3           3           1           4
           5          46           4           3           1           6
           5          47           5           3           3           6
           5          48           3           4           6           4
           5          49           6           4           3           1
           5          50           1           5           6           6
           6           1           1           2           4           1
           6           2           2           6           2           3
           6           3           2           2           2           6
           6           4           2           4           6           2
           6           5           1           5           3           5
           6           6           6           2           4           4
           6           7           4           2           2           5
           6           8           2           2           1           3
           6           9           6           3           6           3
           6          10           1           5           2           3
           6          11           2           2           2           3
           6          12           2           4           6           6
           6          13           2           1           3           6
           6          14           4           4           1           2
           6          15           1           1           4           4
           6          16           4           3           6           5
           6          17           6           1           1           6
           6          18           1           3           5           6
           6          19           2           2           2           4
           6          20           3           2           5           4
           6          21           4           4           2           2
           6          22           2           1           4           2
           6          23           4           5           4           4
           6          24           1           2           2           1
           6          25           2           2           6           4
           6          26           2           5           1           4
           6          27           3           4           3           6
           6          28           3           6           4           6
           6          29           3           3           3           2
           6          30           1           3           3           3
           6          31           5           3           3           6
           6          32           4           6           3           2
           6          33           5           6           5           5
           6          34           3           1           4           3
           6          35           2           5           2           5
           6          36           4           1           3           5
           6          37           3           1           1           2
           6          38           4           2           3           4
           6          39           3           2           2           5
           6          40           2           4           4           1
           6          41           5           2           6           6
           6          42           6           5           1           6
           6          43           5           5           5           6
           6          44           1           4           1           4
           6          45           3           3           6           2
           6          46           1           6           2           3
           6          47           3           2           3           5
           6          48           3           5           1           4
           6          49           2           5           2           4
           6          50           2           6           1           5
           7           1           1           6           3           6
           7           2           3           3           3           3
           7           3           3           6           4           2
           7           4           4           5           5           4
           7           5           6           5           4           5
           7           6           4           4           1           2
           7           7           6           3           6           6
           7           8           1           4           6           1
           7           9           2           2           2           3
           7          10           2           1           3           5
           7          11           4           1           1           5
           7          12           5           4           4           1
           7          13           4           6           6           1
           7          14           5           6           4           2
           7          15           4           5           4           1
           7          16           5           4           4           4
           7          17           5           4           5           1
           7          18           3           6           5           5
           7          19           6           2           1           1
           7          20           5           5           6           3
           7          21           6           1           5           4
           7          22           2           4           5           1
           7          23           6           3           5           5
           7          24           5           1           4           2
           7          25           4           4           1           2
           7          26           1           3           3           6
           7          27           3           3           3           3
           7          28           4           5           4           5
           7          29           4           5           1           3
           7          30           1           1           4           3
           7          31           4           6           1           2
           7          32           1           6           6           6
           7          33           6           4           1           1
           7          34           6           4           4           1
           7          35           2           2           6           5
           7          36           2           1           5           2
           7          37           2           4           4           1
           7          38           4           1           4           1
           7          39           3           6           3           2
           7          40           3           5           3           4
           7          41           2           2           5           2
           7          42           1           4           4           3
           7          43           3           4           4           3
           7          44           4           1           3           4
           7          45           4           4           2           2
           7          46           4           2           6           5
           7          47           1           6           2           1
           7          48           5           2           2           1
           7          49           2           6           3           4
           7          50           3           3           3           6
           8           1           5           2           3           4
           8           2           3           5           5           4
           8           3           4           2           6           4
           8           4           6           4           2           4
           8           5           2           4           5           1
           8           6           5           1           5           4
           8           7           6           5           4           3
           8           8           4           5           4           4
           8           9           5           5           1           2
           8          10           1           6           3           6
           8          11           3           6           1           4
           8          12           1           3           3           3
           8          13           3           3           2           4
           8          14           2           2           1           6
           8          15           1           1           6           5
           8          16           4           6           1           4
           8          17           6           4           4           3
           8          18           3           4           2           3
           8          19           2           6           6           5
           8          20           6           6           1           5
           8          21           1           2           4           1
           8          22           4           6           2           5
           8          23           5           2           1           5
           8          24           1           1           6           1
           8          25           6           2           1           1
           8          26           2           5           4           2
           8          27           6           2           1           5
           8          28           3           2           1           6
           8          29           6           2           1           2
           8          30           1           6           1           1
           8          31           1           1           1           4
           8          32           5           4           2           1
           8          33           2           2           2           2
           8          34           6           1           6           4
           8          35           5           6           6           2
           8          36           1           3           6           1
           8          37           1           4           6           3
           8          38           4           5           6           1
           8          39           1           3           1           2
           8          40           5           3           4           6
           8          41           6           2           4           2
           8          42           4           1           6           5
           8          43           6           6           4           4
           8          44           2           4           1           6
           8          45           5           6           5           4
           8          46           5           5           5           2
           8          47           5           3           3           6
           8          48           3           4           1           2
           8          49           6           4           6           6
           8          50           6           1           4           1
           9           1           4           5           2           2
           9           2           2           3           4           5
           9           3           6           1           3           1
           9           4           3           2           5           4
           9           5           5           1           5           4
           9           6           5           1           1           4
           9           7           1           5           3           6
           9           8           3           3           3           5
           9           9           3           6           4           3
           9          10           4           1           3           6
           9          11           1           6           6           5
           9          12           3           2           1           4
           9          13           1           6           4           3
           9          14           2           1           1           6
           9          15           1           6           4           1
           9          16           4           6           1           6
           9          17           1           3           4           4
           9          18           6           6           5           6
           9          19           5           1           3           1
           9          20           1           1           1           3
           9          21           4           4           6           6
           9          22           2           2           5           6
           9          23           2           5           3           3
           9          24           3           4           3           1
           9          25           3           5           4           1
           9          26           3           2           6           5
           9          27           6           1           2           5
           9          28           2           4           3           1
           9          29           3           1           3           6
           9          30           4           2           4           1
           9          31           4           4           6           1
           9          32           3           5           3           1
           9          33           3           4           5           2
           9          34           5           4           3           1
           9          35           3           6           2           3
           9          36           2           1           2           6
           9          37           1           1           4           5
           9          38           4           1           4           5
           9          39           5           5           2           3
           9          40           2           5           1           1
           9          41           1           2           4           2
           9          42           1           3           2           1
           9          43           2           5           2           6
           9          44           6           6           6           1
           9          45           2           5           2           6
           9          46           5           3           3           3
           9          47           3           2           6           3
           9          48           6           6           6           4
           9          49           1           5           1           4
           9          50           1           3           2           6
          10           1           2           5           5           5
          10           2           5           1           3           3
          10           3           4           6           2           3
          10           4           4           6           6           2
          10           5           1           4           1           1
          10           6           3           5           6           3
          10           7           6           2           6           2
          10           8           6           3           4           3
          10           9           3           3           2           1
          10          10           2           3           6           5
          10          11           4           6           2           6
          10          12           3           2           2           2
          10          13           2           2           2           6
          10          14           2           5           6           3
          10          15           6           2           3           6
          10          16           3           3           6           2
          10          17           6           5           3           2
          10          18           6           6           4           6
          10          19           1           6           6           1
          10          20           6           4           6           1
          10          21           1           4           2           4
          10          22           2           2           2           2
          10          23           6           3           2           2
          10          24           3           1           4           4
          10          25           5           1           2           5
          10          26           2           2           2           2
          10          27           5           6           1           3
          10          28           5           4           2           1
          10          29           2           1           3           1
          10          30           3           2           2           1
          10          31           4           5           6           4
          10          32           1           3           5           6
          10          33           5           2           1           4
          10          34           4           1           1           1
          10          35           1           6           5           1
          10          36           6           6           3           6
          10          37           3           4           4           4
          10          38           4           1           2           4
          10          39           1           5           1           5
          10          40           1           6           5           6
          10          41           5           5           3           2
          10          42           4           6           4           2
          10          43           4           5           5           2
          10          44           6           6           3           6
          10          45           3           5           3           5
          10          46           3           2           4           6
          10          47           4           4           1           6
          10          48           5           1           1           1
          10          49           1           5           2           2
          10          50           3           2           2           2
          11           1           6           3           3           6
          11           2           3           5           2           1
          11           3           2           3           6           6
          11           4           1           1           1           2
          11           5           1           2           5           5
          11           6           6           4           6           1
          11           7           6           1           2           4
          11           8           3           2           3           2
          11           9           4           2           3           3
          11          10           4           1           6           6
          11          11           6           6           5           6
          11          12           2           3           5           6
          11          13           5           5           1           4
          11          14           4           4           4           5
          11          15           4           2           3           4
          11          16           3           6           2           3
          11          17           2           4           3           5
          11          18           4           5           5           4
          11          19           5           6           4           6
          11          20           3           2           4           4
          11          21           5           3           3           4
          11          22           2           5           6           2
          11          23           3           4           4           1
          11          24           4           2           1           1
          11          25           1           6           2           1
          11          26           4           4           5           2
          11          27           1           6           5           6
          11          28           5           1           1           6
          11          29           1           1           6           2
          11          30           1           6           2           2
          11          31           2           1           1           3
          11          32           4           5           4           3
          11          33           6           2           5           2
          11          34           5           4           1           2
          11          35           2           1           2           5
          11          36           2           6           2           3
          11          37           4           2           1           4
          11          38           1           5           1           1
          11          39           2           3           1           3
          11          40           1           1           6           6
          11          41           6           1           1           1
          11          42           3           5           1           6
          11          43           1           4           2           5
          11          44           1           6           6           6
          11          45           6           4           3           5
          11          46           3           2           6           1
          11          47           5           6           6           4
          11          48           2           2           1           3
          11          49           1           4           1           4
          11          50           2           2           3           2
          12           1           4           1           6           1
          12           2           5           4           2           2
          12           3           2           2           6           5
          12           4           1           5           3           4
          12           5           1           1           6           2
          12           6           6           3           1           6
          12           7           5           2           5           3
          12           8           4           3           2           1
          12           9           2           3           4           2
          12          10           6           5           5           5
          12          11           6           6           4           6
          12          12           5           6           6           4
          12          13           6           3           3           3
          12          14           3           6           3           4
          12          15           3           3           6           2
          12          16           4           6           1           6
          12          17           1           5           1           3
          12          18           1           6           5           1
          12          19           2           4           5           6
          12          20           5           1           4           4
          12          21           1           1           1           3
          12          22           3           3           1           5
          12          23           3           3           6           1
          12          24           6           5           5           5
          12          25           6           3           3           1
          12          26           2           2           6           4
          12          27           3           3           1           5
          12          28           5           4           2           1
          12          29           2           4           3           1
          12          30           2           2           4           6
          12          31           1           1           6           1
          12          32           2           5           6           5
          12          33           6           1           2           2
          12          34           6           1           3           4
          12          35           2           5           6           2
          12          36           6           5           2           1
          12          37           6           5           4           1
          12          38           2           6           6           5
          12          39           6           6           1           3
          12          40           1           6           3           6
          12          41           6           2           4           1
          12          42           6           4           3           6
          12          43           3           4           1           4
          12          44           3           3           5           6
          12          45           3           6           1           5
          12          46           1           4           1           2
          12          47           1           4           6           5
          12          48           5           2           2           4
          12          49           2           1           1           1
          12          50           6           2           5           2
          13           1           1           2           1           5
          13           2           1           4           2           4
          13           3           2           6           2           1
          13           4           2           1           2           5
          13           5           2           4           1           2
          13           6           1           5           5           3
          13           7           5           2           3           2
          13           8           3           6           3           6
          13           9           1           3           2           4
          13          10           2           1           3           5
          13          11           2           4           6           1
          13          12           4           5           4           4
          13          13           6           4           3           3
          13          14           1           3           6           6
          13          15           6           2           2           3
          13          16           4           5           1           6
          13          17           2           4           4           1
